age,educ,earnings,marry
39,2,375,1
32,3,300,0
51,2,1000,1
52,4,1211.53,0
68,5,2884.6101,1
45,4,295,0
64,4,1250,1
51,2,400,0
57,3,1057.61,1
61,5,1442.3,1
32,2,1000,0
55,4,2403,1
36,2,826,0
36,3,720,1
44,4,1730.76,1
61,4,250,1
48,3,644,0
46,5,969,1
34,4,1086.53,1
64,5,1080,1
30,4,940,1
55,4,769.22998,1
27,2,800,1
28,5,200,1
52,2,1150,1
41,5,2500,1
54,4,2884.6101,1
38,1,720,1
79,5,1057.6899,0
68,4,1923.0699,1
67,4,480.76001,1
50,3,2250,1
58,3,230,0
41,5,2153.8401,1
36,4,2500,1
62,3,1153,0
63,5,2884.6101,0
43,4,1730.76,1
63,5,520,1
45,2,1038.46,1
42,5,1250,1
48,2,711,1
23,3,600,1
45,2,1538.46,1
36,2,2884.6101,1
58,3,400,1
58,5,1250,1
24,4,1326,0
43,1,760,1
28,1,400,0
30,1,480,0
62,3,400,1
24,3,680,1
34,2,1459.5,1
43,3,180,0
32,2,720,0
31,2,500,0
25,2,1560,0
38,2,360,1
29,2,880,1
30,2,990,0
37,1,500,1
33,4,903.84003,0
24,3,250.5,0
31,5,2307,0
54,4,476,0
59,5,2307.6899,0
40,4,2403.8401,0
34,4,2307.6899,1
30,1,400,1
35,1,400,0
32,5,1019.23,1
58,5,2884.6101,1
33,5,1057.6899,1
46,2,950,1
25,3,360,0
49,4,1730,1
32,4,1650,1
38,4,2884,1
60,4,769,1
54,5,1442.3,1
44,4,2884.6101,0
37,4,1800,1
56,3,572,1
23,4,1320,0
35,1,500,1
58,3,2000,0
70,3,330,0
62,5,1200,1
26,4,1057,0
31,4,379.25,0
54,3,1294.76,1
55,3,1346,1
27,2,720,0
26,2,673.07001,0
38,4,2884.6101,1
67,4,1200,1
54,4,866,1
52,4,1826.92,1
26,2,200,0
29,4,1442,0
22,3,200,0
49,2,1386,1
32,2,1096.15,0
57,3,800,1
66,4,2019.23,1
24,4,2884.6101,0
24,4,865.38,0
24,4,865.38,0
50,2,859.5,0
65,4,2019,0
36,1,520,1
70,2,375,0
36,4,2884.6101,0
64,4,2884.6101,0
35,2,116,0
21,3,720,0
32,3,480,0
52,2,1346,0
22,2,288,0
31,4,645,0
68,4,880,1
49,1,842.5,0
21,2,784.40002,0
22,3,550,0
42,4,600,0
23,2,1200,0
52,2,680,0
34,2,1730.76,0
52,2,1444,0
44,4,1442,1
68,3,250,1
41,4,1315.38,1
27,4,940,0
28,4,375,1
54,3,1045,1
60,3,1442.3,1
53,5,1923.0699,1
53,2,1000,0
38,4,1557.6899,0
28,1,340,1
52,3,1346.15,1
41,4,822.71997,1
64,4,2884.6101,1
65,4,923.07001,1
51,3,2884.6101,1
22,3,224,0
49,2,720,1
55,5,2500,0
34,4,323,1
38,3,1286.5,1
63,4,195,1
30,2,1280,0
56,3,978,1
33,4,1500,0
41,3,1014.75,1
60,3,928,0
36,3,800,1
46,5,1750,1
53,3,669.22998,1
57,3,572,0
25,4,1115.38,0
43,4,2884,1
38,3,1000,0
32,3,600,1
62,4,1140,1
52,3,720,1
43,4,1442,1
26,3,479.72,0
35,4,2403.8401,0
31,3,961.53003,0
32,5,2884.6101,1
39,4,1717.3,0
43,1,400,1
55,2,370,1
34,4,1923.0699,1
60,2,1000,1
50,4,1040,1
30,3,961.53003,1
45,2,674.5,0
53,3,2884.6101,1
41,5,1442.3,1
60,3,869.20001,1
42,4,2884.6101,1
54,4,1442,1
34,5,1730,1
52,3,1923.0699,0
61,4,180,0
49,4,2076.9199,0
59,3,1419,1
46,4,1200,1
34,3,665,0
62,2,540,1
42,5,1538.46,0
44,4,568.79999,1
33,3,1150,1
66,3,2222.22,1
47,4,1346.15,0
57,1,975.20001,0
45,2,959.20001,0
49,2,720,1
27,4,700,1
26,1,450,1
30,3,380,0
35,2,240,0
38,3,730.76001,0
38,2,250,1
41,4,1315,0
41,4,1653.84,1
58,5,1634.61,0
47,4,568.79999,1
50,2,646.15002,1
33,3,730.76001,1
39,1,673.07001,1
24,1,365,1
65,2,300,0
54,4,840,0
39,3,900,0
37,3,800,1
55,2,1346.15,1
66,3,1730,1
48,1,576.91998,1
47,1,580,1
29,3,1000,1
64,2,1538,1
43,1,480,1
30,3,660,1
27,3,1442,0
49,4,480,0
56,2,461.53,0
27,2,540,0
31,4,510,1
41,5,2076.9199,1
26,3,400,0
45,3,375,1
52,5,480,0
41,2,720,1
49,2,562.5,1
46,3,1153,0
58,4,865.38,1
23,4,250,0
61,3,2500,1
56,3,769.22998,1
43,4,1717,1
55,5,2884.6101,1
51,4,2403,1
55,3,1442,1
25,2,380,0
63,2,572,1
52,3,800,1
37,2,600,1
62,2,869.20001,1
39,2,389.5,1
45,3,550,0
56,2,1923.0699,1
60,3,538,1
46,1,480,1
52,4,1250,1
61,2,1442,1
25,2,575,0
55,2,2769,1
40,1,560,0
32,3,132,0
40,3,1153.84,1
27,5,1346.15,1
54,4,1476.92,1
60,4,287.5,0
45,4,500,1
34,2,667.5,1
25,2,640,1
43,2,840,1
44,2,923.07001,1
62,4,660,1
51,1,2436,1
31,3,384.60999,1
45,3,2500,1
62,2,230.75999,1
64,4,1440,0
41,4,940,1
56,3,576.91998,0
41,3,711,1
31,4,1153.84,1
62,3,301.5,1
23,3,2400,1
65,2,260,0
47,4,1400,1
28,2,650,1
54,3,480,1
23,4,653,0
27,3,276.92001,0
22,2,570,0
37,5,2755,1
56,5,923.07001,1
59,2,432,1
54,2,2500,1
50,3,1000,0
26,2,900,1
58,4,1040,0
27,3,920,0
47,3,1060,0
22,3,750,0
63,3,384.60999,1
32,4,225,0
47,3,1300,1
47,3,1000,0
39,2,2407,1
30,4,2480.76,0
36,3,1362,1
47,3,1450,1
45,4,865,0
53,3,1000,1
55,3,1385,1
23,3,400,0
56,2,2500,1
44,3,230.75999,1
44,4,823.59998,1
33,5,360,0
45,2,500,1
29,2,236,0
21,2,500,0
42,3,385,0
65,1,500,1
63,3,408,1
60,5,2884.6101,1
24,2,560,0
58,3,651.91998,1
40,3,1153.84,1
44,5,2307.6899,1
28,4,530,1
54,3,2500,1
22,3,596,0
30,4,1730.76,1
58,4,2500,1
22,3,468,0
25,3,360,0
27,4,300,0
47,2,961,0
24,3,480,0
41,3,830.76001,0
50,2,2692,1
24,3,1100,0
36,2,720,1
48,2,580,0
25,2,2400,0
24,3,576.91998,0
25,3,961.53003,0
45,5,2403,1
46,3,400,0
54,3,1890,0
21,3,450,0
40,3,1153.84,1
26,4,970,0
63,3,975,1
54,2,980,1
31,2,180,0
78,5,2884.6101,1
55,3,1923.0699,1
29,3,385.20001,0
31,5,1440,0
61,2,600,0
28,2,653.84003,0
71,2,400,1
34,4,673,1
34,5,865,1
29,3,520,0
29,1,320,0
60,2,971,1
35,2,718,0
22,3,192,0
41,3,480,0
41,3,1147.5,0
49,3,300,0
30,1,385,0
38,3,923,0
24,2,769.22998,1
49,3,1346,1
47,2,1220,1
41,3,400,1
44,3,500,1
32,3,720,1
52,3,1079,0
65,5,1476.92,1
27,3,600,0
65,4,1307.6899,1
43,3,961.53003,1
43,2,865.38,0
44,5,2346,0
44,2,590,0
40,3,615.38,0
44,2,950.5,0
47,4,1000,1
30,3,961,0
35,5,2000,1
45,3,1442.3,1
22,2,640,0
21,2,560,0
30,4,1884.61,1
39,2,1846.15,1
24,4,1000,0
24,2,1082.3101,0
60,2,180,0
30,5,673,1
52,4,385,1
64,5,1923,1
28,4,1634.61,0
21,2,640,0
47,2,980,0
51,4,1730.76,0
38,4,673.07001,0
34,2,1120,1
35,4,2596.1499,0
62,4,600,1
63,3,450,0
45,4,822.5,0
34,2,900,1
46,2,520,0
34,2,540,0
32,3,660,0
44,2,400,1
58,3,600,1
62,4,413.45999,0
33,2,831.25,1
55,2,1700,1
23,3,450,0
52,3,1019.2,1
58,2,238.5,1
42,3,200,1
36,2,2788.46,1
66,2,600,1
54,4,2346,1
42,4,1650,1
22,4,200,0
42,4,2884.6101,1
43,5,2884.6101,1
35,4,2076,1
28,5,1050,1
38,3,672.45001,1
32,2,400,0
33,3,1000,1
53,5,1730,1
50,5,923,1
50,5,2384.6101,0
53,4,1153.84,0
49,2,576.91998,1
49,2,1200,0
70,4,538,1
54,4,1250,1
50,4,1750,1
25,3,400,0
63,4,1384.61,1
54,5,1750,1
38,2,600,1
59,2,1680,1
41,4,2100,0
52,4,2884.6101,1
24,4,768,0
32,2,425.5,0
44,4,2884.6101,0
47,4,300,1
47,3,1153.84,1
26,3,700,0
32,2,450,0
31,1,480,1
58,1,250,0
51,4,2115.3799,1
52,3,1538.46,1
25,3,400,0
57,3,1730.76,1
24,4,134.61,0
63,2,1442.3,0
34,3,560,1
57,4,300,1
26,5,1307,1
35,1,560,0
40,1,420,1
26,3,760,1
53,5,2134.6101,1
51,2,1250,0
70,5,660,0
51,2,961.53003,0
48,2,215.84,1
53,5,2134,1
57,4,2250,0
38,4,692.29999,0
68,3,576.91998,0
51,5,692,1
51,3,1538,1
55,3,440,0
21,2,555,0
25,2,550,0
65,3,855,0
60,1,840,1
43,4,1000,1
48,1,476,1
24,3,1193.5601,0
59,3,2384,1
41,2,2884.6101,1
38,1,1225,0
27,4,1153.84,1
58,3,903,1
32,5,672,1
22,2,190,0
49,3,590,1
40,1,2700,1
57,3,1057,1
23,1,160,0
21,3,520,0
25,1,440,0
69,2,2222,1
64,2,875,1
35,5,1923,1
50,2,280,1
33,4,600,0
28,3,1000,0
50,4,692.29999,1
31,2,1730.76,0
45,4,826.91998,1
33,3,192.3,0
28,3,479.72,0
61,3,1000,1
23,4,200,0
54,2,1115.38,1
23,1,350,0
47,2,300,0
69,4,1961.53,0
36,4,500,1
61,1,459,0
27,2,865,0
33,2,865,0
33,2,865,0
28,4,1300,0
49,5,936,1
32,4,1384.61,0
30,4,1384.61,0
49,3,750,1
41,4,1000,1
53,1,400,1
24,3,400,0
27,4,1923,0
37,2,970,1
80,4,2884.6101,0
44,4,692,0
49,5,900,0
31,5,961.53003,0
40,2,720,1
39,5,2250,1
34,5,1673.0699,0
56,5,961,1
60,2,1730,1
34,2,470,1
68,3,1923,0
62,2,1730,0
52,5,1884.61,0
44,4,826,0
75,3,198,0
24,4,853.59998,0
57,2,903,1
45,2,920,0
79,5,2884.6101,1
38,5,692,1
43,3,720,0
26,1,500,0
29,4,1017.2,0
36,2,440,1
31,4,400,0
24,3,351.60001,0
62,4,961,1
58,2,750,0
35,3,750,1
51,3,1250,1
59,4,1384,1
38,5,711,1
53,4,1923.0699,1
61,3,275,1
39,1,450,1
54,2,400,1
44,4,500,1
60,3,1153.84,1
55,2,750,1
64,3,247.8,1
61,5,1538.46,1
46,3,750,0
63,4,865,0
48,4,2500,1
22,3,150,0
59,5,600,1
29,4,1384,0
31,3,1500,0
48,2,1027.5,0
39,3,1384,1
48,1,340,0
36,1,400,1
47,3,1057.6899,0
37,2,1163,0
62,2,332.29999,0
36,3,1582.5,0
34,2,1153.84,0
59,3,1057,1
72,5,1961,1
29,2,292.5,0
61,5,1200,1
53,4,1923,1
34,2,807.69,1
62,5,1200,1
29,1,480,1
48,5,1923,1
68,5,2884.6101,1
32,5,2019.23,0
58,4,2884.6101,1
31,5,1038.46,1
63,5,1200,1
43,4,800,1
32,2,660,1
27,4,865.38,1
62,5,1346.15,1
33,2,1153,1
32,2,385,0
57,3,1865.38,1
27,4,1057.6899,0
57,3,1000,1
68,3,570,1
48,2,600,1
64,3,568.5,1
29,2,400,0
60,2,1730,0
30,3,730.76001,1
32,3,470,0
24,1,400,0
23,2,400,0
25,4,961,1
24,3,325,0
69,2,976,1
25,3,362.88,0
23,4,288,0
31,5,961,1
65,3,500,1
41,4,1346.15,1
47,2,574.65002,1
50,3,230.75999,0
32,4,1500,0
32,2,500,1
58,4,1384,1
35,1,600,1
66,1,600,1
28,4,220,0
61,2,670,1
44,3,1346,0
35,2,2500,1
43,4,865.38,0
51,4,1634,1
45,5,1346,1
38,4,923,1
48,3,1634,1
29,4,2884.6101,0
47,2,1923.0699,1
35,3,1440,1
33,2,1346,1
56,5,1346,1
32,4,346,0
24,3,1220,0
21,4,400,0
22,2,750,0
32,3,961,0
53,5,2211,1
55,4,500,1
32,2,250,0
28,2,1000,0
27,3,1440,1
52,2,1057.6899,1
46,4,840,1
39,4,1201,1
59,3,440,1
57,2,2884.6101,1
50,4,923,1
27,3,340,0
27,2,590,0
51,3,657,1
31,3,470,0
70,2,384.60999,0
35,3,760,1
72,5,576.91998,1
62,2,484,0
49,5,769,0
48,4,923.07001,1
40,3,657.22998,1
44,5,448.79999,0
30,2,1730,1
35,2,396,0
28,5,738,1
26,2,600,1
53,4,1000,1
53,4,1150,1
23,3,600,0
29,4,1000,0
24,2,620,0
44,1,400,1
55,2,1050,0
24,2,720,0
57,2,1519.23,1
28,3,2884.6101,1
52,5,1184.3,1
24,3,460,0
22,2,760,0
31,2,684.70001,0
23,3,340,0
22,3,460,0
22,3,360,0
22,4,1288.46,0
35,2,1480,1
50,4,1538,0
44,1,384.60999,1
32,3,754,1
65,5,1071.42,1
35,3,730.76001,0
49,2,600,1
26,4,2884.6101,0
51,3,1346,1
33,4,769.22998,1
38,4,1234.4,1
26,2,1442.3,1
66,4,1538,1
57,5,1442.3,1
28,1,340,0
33,2,865.38,1
67,3,1352,0
35,2,800,0
35,3,673.07001,1
50,2,640,0
34,3,948,0
51,2,1301.25,1
72,5,1250,1
42,2,1000,1
53,5,1538.46,1
39,3,1634.61,1
32,5,1250,1
58,5,1615,1
29,5,1155.84,0
79,5,653,1
42,2,487.5,0
42,3,800,0
42,3,346.14999,0
56,2,283.20001,1
66,5,2884.6101,1
40,1,360,1
56,1,450,1
39,4,1596.15,1
52,3,1500,0
32,2,950,1
54,5,2884.6101,1
65,2,850,1
49,2,480,1
30,4,1153,0
32,3,1423.0699,1
33,4,846.15002,1
36,4,923,1
74,3,2884.6101,1
38,5,2884.6101,1
37,5,2500,1
59,5,2884,1
31,3,384,0
64,3,740,1
44,3,1430,1
50,4,1923,1
36,2,230,1
28,4,1584,0
56,2,1000,1
35,2,600,1
60,3,750,1
38,3,1346,1
26,2,196.25,0
37,2,895,1
62,5,1538,1
49,2,1799.2,1
26,2,1965,1
39,3,1050,1
50,5,701.91998,1
65,3,1730.76,1
49,4,1153.84,1
42,4,1550,1
60,4,1346,1
41,2,1200,1
55,1,460.39999,1
57,5,769.22998,1
62,3,1730,1
36,4,1365,1
31,2,2000,1
56,3,320,0
41,1,700,0
48,2,420,0
59,3,255,0
41,2,1250,1
39,1,480,0
26,4,2884.6101,1
35,2,946.25,1
45,3,480,1
61,1,1300,1
44,3,720,1
32,3,893.70001,1
42,4,1346.15,0
30,4,923.07001,1
56,4,1346,1
27,2,1442,1
31,4,1298.0699,1
53,4,1538,1
54,3,1713.75,1
30,3,920,1
41,5,1249,1
21,3,252,0
53,2,350,0
38,5,1653,1
62,4,2057,0
68,3,660,0
53,2,255,1
26,4,1200,1
60,5,1634,1
28,3,600,0
57,2,738.46002,1
37,4,1538,0
41,5,2884.6101,1
80,5,198,1
58,4,2307,1
46,4,480,1
49,2,720,1
32,3,1057.6899,1
25,2,385.20001,0
27,2,840,0
49,4,2884.6101,1
28,3,392.29999,0
26,4,380,0
27,4,1200,0
21,3,289.39999,0
62,4,1384.61,1
29,3,350,0
31,3,461.53,0
45,4,1500,0
28,3,560,0
33,3,801,0
51,4,1249,0
34,4,1155,0
63,3,1342,1
45,1,210,1
29,3,700,1
33,4,1200,1
42,1,760,1
37,2,350,0
58,3,1538,0
63,3,1000,1
51,2,600,1
37,2,1000,1
29,4,2403,1
27,3,680,1
63,2,800,1
40,3,400,1
46,2,400,0
69,5,1538,1
64,4,106.75,1
24,3,726.5,0
52,3,730.76001,1
30,2,530,1
58,3,1634.61,1
58,5,800,0
45,2,350,0
38,2,850,1
35,5,1249,1
52,3,923.07001,0
75,2,230,1
51,2,850,1
52,4,716,1
34,2,680,1
53,3,480,0
41,2,1050,0
38,3,1810,1
62,4,1346,1
63,4,500,1
26,5,788.46002,0
27,5,340,0
32,4,788,0
28,5,1009.61,0
65,5,1700,1
32,5,1788,0
37,4,1200,0
29,2,807,0
38,2,405,0
40,1,1500,1
51,3,600,1
50,2,1000,0
59,4,807.69,1
22,2,340,0
25,3,480,0
46,2,1000,1
47,5,1634,1
61,3,1634,1
40,4,2750,1
47,2,2200,0
60,3,1600,1
49,2,932,1
64,2,1019,1
48,1,538.46002,0
51,3,850,1
34,5,1346,1
58,2,440,1
56,3,2019.23,1
58,2,1153.84,1
26,2,750,0
53,2,600,0
38,1,1250,1
58,4,2884.6101,1
46,3,1692.3,1
50,5,2884.6101,1
71,2,500,0
26,3,919,0
43,3,1250,1
60,2,1153.84,1
50,4,1770,1
54,4,800,1
68,3,240,1
27,5,1788.46,1
48,4,1250,0
50,2,720,1
50,2,960,1
35,4,1846.8,1
58,5,484.60999,1
49,4,865,0
45,2,840,0
51,4,2750,1
53,3,1346.15,1
59,2,800,1
39,2,540,1
48,3,1000,0
44,3,1250,1
31,4,1153.84,1
55,3,2115.3799,1
53,4,1242,1
48,3,840,1
59,1,769.22998,1
30,2,576.91998,0
34,2,715,1
61,3,961.53003,1
28,2,480,0
38,2,510,0
48,1,807.5,1
29,4,1375,0
25,2,220,1
33,2,1532.8,0
63,2,738,0
45,2,826.91998,1
49,2,720,1
57,2,673,1
52,1,520,1
37,3,1250,1
27,2,562,0
30,2,480,0
37,5,141,0
61,5,260,1
28,4,1442.3,1
47,2,935,1
44,5,1423.0699,1
22,3,270,0
44,5,1250,1
62,3,673.07001,1
37,2,1500,1
27,4,300,0
52,5,2750,1
23,4,320,0
22,1,950,0
43,2,540,1
27,3,692,1
50,2,950,0
51,4,1234.4,1
54,5,2884.6101,1
78,3,209,1
59,2,880,1
56,2,480,0
27,3,600,0
56,4,807,0
63,2,607.76001,0
33,2,1000,1
47,2,680,0
51,4,2307.6899,1
22,4,494.39999,0
52,3,1692,0
33,4,1375,0
22,4,250,0
61,1,600,0
33,2,919,0
45,4,400,1
29,4,820,0
22,3,400,0
62,5,2884.6101,1
51,2,1000,0
37,2,607.5,1
43,3,1180,0
58,2,408,1
64,5,950,1
44,3,2140,1
48,1,800,1
51,4,400,0
26,4,923.07001,0
36,5,1153,0
62,4,2000,1
52,3,760,1
53,4,480,1
55,2,408,1
24,4,550,0
48,3,1400,1
51,2,907.20001,1
55,4,1000,0
43,2,1180,0
21,3,150,0
51,4,2307,1
71,5,461,1
45,3,950,0
21,3,415.38,0
41,4,700,0
28,3,673.07001,1
54,2,2346.5,1
26,2,400,0
50,4,2403,1
30,4,769,0
42,2,673.07001,1
55,4,800,1
47,3,850,1
45,2,1400,1
29,1,480,0
23,2,620,0
54,3,961.53003,1
35,2,711,1
56,2,2420,1
25,3,550,0
42,4,2307.6899,1
27,5,788,0
43,2,480,1
43,3,429,0
52,4,940,1
25,4,576,0
59,2,750,1
58,3,1923.0699,0
58,2,408,1
23,2,1202,0
61,3,2115,1
55,2,750,0
33,4,1730.76,1
50,1,540,1
22,2,757,0
26,2,575,1
57,2,200,1
56,3,300,1
58,2,1634,0
24,3,192,0
35,3,884.5,0
56,3,1200,0
63,2,1923,0
55,4,682,1
37,3,400,1
27,1,884,0
59,2,520,1
43,4,923.07001,1
56,2,1721.2,1
28,4,769.22998,1
39,2,1050,0
25,2,711,1
51,2,800,1
33,2,432,0
37,3,1180,0
54,4,400,1
34,4,640,1
49,4,2884.6101,1
27,2,930.5,0
57,3,400,0
25,4,923.07001,1
53,5,2307,0
21,3,440,0
35,3,673,1
62,3,651,1
54,4,769,1
51,2,865,1
26,3,1442.3,1
58,4,1442,1
33,1,520,1
61,5,2884.6101,1
43,4,900,0
47,5,2307,1
53,2,574.65002,0
33,4,576,0
51,5,1230.76,0
30,3,948,1
30,3,948,0
21,1,790,0
22,3,600,0
21,3,600,0
21,3,300,0
30,4,557,0
26,2,432,1
40,2,1068.75,1
36,1,500,0
47,4,600,1
43,5,1307.6899,1
47,2,1730,1
51,4,1153.84,1
22,2,1141,0
22,2,358.75,1
57,3,903,0
27,3,270,0
65,3,1615.38,1
45,4,1173.0699,1
25,2,480,0
80,3,326,1
28,2,641.59998,0
51,2,1163,1
71,4,961,1
23,4,500,0
56,2,691,1
38,3,1408.75,1
57,2,903,1
65,5,750,1
24,2,500,1
32,3,587.20001,0
37,1,400,1
41,4,1442.3,1
31,3,440,1
33,3,400,0
28,3,600,0
31,1,346,1
22,3,300,0
59,3,1846.15,1
47,2,1300,0
56,1,1307.6899,0
45,2,868,1
63,1,1057.6899,1
30,2,1650,1
58,1,800,1
26,3,750,0
28,3,560,0
53,2,504,1
33,4,1250,1
30,4,1211.53,0
22,3,400,0
58,1,426,0
35,2,700,1
62,4,961.53003,1
38,4,1057.5,1
54,2,466,0
63,4,520,1
41,4,1923.0699,0
48,3,520,1
30,3,400,0
41,1,384,1
29,2,525,0
30,4,1560,1
47,3,1100,1
29,3,560,0
40,3,961.53003,1
52,3,1634.61,1
54,2,680,1
22,4,900,0
29,4,576.91998,0
27,1,346.14999,1
52,2,769,1
63,3,865.38,1
58,4,2250,1
45,1,538.46002,1
40,3,760,1
22,1,600,0
41,5,1200,1
48,4,450,1
60,1,272,1
27,3,1500,0
31,3,960,1
25,5,1192.3,0
24,4,692.29999,0
36,3,1057.6899,1
51,5,1923.0699,0
46,4,2019.23,0
43,1,875,1
27,4,1788,0
41,3,2884.6101,0
36,4,1777.77,0
26,2,440,0
55,3,865.38,1
22,3,200,0
38,4,2884,1
45,1,672,1
35,2,520,1
56,5,950,1
64,4,692.29999,1
41,2,1667.5601,1
24,2,990,1
23,1,437,0
26,3,760.25,0
27,3,520,0
54,2,1410,0
50,1,640,1
32,4,1120,1
31,4,1788.46,1
42,1,672,1
40,2,850,0
42,2,1346,1
32,5,1634.61,1
60,3,2115,1
23,3,1225,0
36,4,2057.6899,1
61,4,907.5,0
34,3,1000,1
44,2,250,1
55,4,2884,0
57,4,2307.6899,1
47,3,1057,0
55,3,1442.3,0
30,4,1991.5,0
31,4,600,0
53,3,887.5,1
30,1,250,0
67,2,142.5,0
46,4,2884,1
48,3,1153,0
41,4,1298.0699,1
40,4,2884.6101,1
53,3,950,1
37,2,711,0
45,2,1320,0
25,2,807,0
55,4,1346.15,1
58,3,1328,1
35,4,576.91998,0
31,3,1692.3,1
48,3,769.22998,1
50,5,2403.8401,1
54,3,1307.6899,0
43,2,1057.6899,1
37,2,900,1
35,3,1615.38,0
55,3,926,1
33,3,415.38,1
54,4,1057.6899,1
24,2,500,1
21,3,181.25,0
58,4,769.22998,0
28,4,405,0
30,4,923.07001,1
43,2,500,1
35,2,480.76001,1
27,2,1884.61,0
31,4,200,1
46,2,868,0
37,3,576.91998,0
56,1,460.39999,0
49,5,2884.6101,1
64,2,492,1
63,3,520,1
52,5,884,0
61,3,830.76001,1
55,2,807,1
48,3,1923.0699,1
42,3,1500,1
58,3,830,1
43,3,1040,0
43,3,1175,1
39,3,1346.15,1
47,2,760,1
56,2,1721.2,0
69,1,271.25,1
59,2,468,1
45,3,1000,0
22,2,807.69,0
49,3,961,1
31,3,948,0
56,2,1000,1
23,2,400,0
63,2,748,1
21,2,525,0
37,3,960,0
51,2,880,1
40,1,841.84998,1
43,5,2105,1
29,5,1769,1
29,2,125,1
32,3,881.20001,1
61,3,862.5,1
24,3,622.09998,1
43,4,2704,1
55,4,2403,1
22,3,1049,0
56,4,800,0
45,3,1096.15,0
33,4,1025,1
23,2,400,0
23,3,420,0
27,2,700,1
41,1,980.76001,1
55,4,500,1
38,4,370,1
29,3,340,0
33,3,1100,0
53,3,1900,0
60,5,1442,1
36,3,1500,1
57,3,1384,1
37,1,673,1
48,1,378,1
77,5,600,1
50,1,961.53003,1
21,2,342,0
45,3,290,0
50,4,1000,0
27,3,480.76001,1
59,3,2115,1
36,4,1200,1
39,2,560,1
43,1,500,1
57,3,1384.61,1
56,3,2115,0
36,3,807.69,1
63,3,921.40002,1
37,1,600,1
37,4,961,1
51,2,750,1
35,5,1250,0
29,3,1250,1
41,5,1846.15,1
43,2,470,1
21,3,724,0
23,3,208,0
24,2,690,0
33,2,2884.6101,1
42,2,400,1
75,4,600,0
36,5,600,0
25,2,525,0
65,3,698,0
64,1,137,1
68,4,576,1
55,3,900,1
51,2,1200,1
48,2,1200,1
39,2,350,0
63,2,2029,1
60,2,220,1
39,2,807.69,1
50,2,720,0
21,3,118.95,0
23,2,440,0
63,3,515.59998,1
49,5,650,0
57,4,1423.0699,0
24,2,520,0
26,2,800,0
33,2,1136,0
63,2,961.53003,1
54,3,600,0
57,4,1442.3,1
22,3,416,0
67,2,577.15002,1
23,2,692.29999,0
45,2,1182.4,1
39,2,840,1
46,2,883,0
59,4,769.22998,1
54,4,826,0
61,2,800,1
58,2,1634,1
63,3,1000,1
34,2,1100,1
29,3,530,0
62,3,608,1
51,2,350,1
57,2,800,1
47,1,1288.46,1
36,4,826,0
31,4,742.29999,0
38,4,1300,1
28,2,600,0
39,5,980.76001,1
32,2,650,0
34,4,2153.0801,1
27,4,860,0
56,5,1634,1
37,5,1826.92,1
32,1,540,0
46,5,1923.0699,1
56,3,120,1
50,1,300,0
27,3,894.22998,0
30,4,1538.46,0
59,4,2884.6101,1
45,4,2423.0701,0
33,3,1100,1
69,4,2692.3,1
53,5,2211.53,1
65,5,2884.6101,1
32,5,1038.46,0
65,4,1461.53,1
54,5,192.3,1
57,4,1884.61,1
47,4,530,1
30,3,800,0
28,1,480,0
33,2,1730.76,1
58,2,1730.76,1
50,4,1634,1
48,2,280,0
39,1,240,0
58,3,691,1
36,2,2884.6101,1
41,1,120,1
21,3,600,0
58,2,576.91998,0
27,2,1200,1
27,1,600,1
30,2,680,1
40,5,1923,1
52,5,2211,1
25,2,769.22998,0
35,3,650,1
29,3,520,0
51,3,1572,1
42,2,400,1
26,4,1040,0
66,4,769.22998,0
36,5,2596.1499,1
59,5,2307,1
34,2,756.5,1
27,1,576,1
60,4,2884.6101,0
24,4,673,0
60,4,2884.6101,1
40,3,400,0
47,1,1200,0
24,4,500,0
58,4,1471.15,1
67,5,1038.46,0
41,4,2211.53,1
43,1,346.14999,0
38,5,2326.9199,1
58,5,2884.6101,1
36,2,1192.3,0
53,3,1538,0
63,4,2423.0701,1
38,2,966.09998,0
33,1,346,1
41,2,650,1
47,5,1115.38,1
40,3,1939.2,1
52,5,2115.3799,1
41,1,672,1
34,3,807.69,1
49,2,769,1
52,3,1302.5,1
58,3,961.53003,0
37,4,2326,1
30,3,1068,0
45,2,738.46002,1
55,3,605,0
46,2,712.5,1
53,2,840,1
51,2,380,1
55,3,1250,0
28,2,1692,1
21,3,300,0
36,3,884,1
33,2,1189.2,1
36,3,596.31,0
48,2,1750,0
33,3,865.38,0
59,2,792,1
62,2,288.75,0
27,3,330,0
51,2,1052,0
34,2,760,0
45,3,2307.6899,1
26,2,742,1
54,5,402.5,0
47,2,692,0
61,4,1538,1
23,2,320,0
43,2,560,1
64,1,700,0
43,3,650,0
57,2,975,1
59,3,600,1
52,1,576,0
22,3,500,0
50,4,1346,1
23,2,1140,0
42,3,1460,1
29,3,1000,0
54,4,1730,1
39,2,400,0
29,3,801,0
61,3,344.29999,1
46,4,663.46002,1
36,3,1098,1
66,4,360,1
41,1,600,1
30,5,519.22998,1
54,1,868.79999,1
64,5,923,1
34,1,680,0
62,3,250,1
33,3,630,1
53,2,1750,1
53,2,1200,1
47,2,1011.84,1
47,2,948,1
52,2,520,1
38,3,1302.5,1
40,2,600,0
36,3,480,1
21,3,1131.6,0
58,2,576.91998,1
27,2,700,1
36,2,769,0
54,2,750,0
56,5,865.38,0
32,4,807.69,0
36,2,320,0
60,2,2019.23,1
